Student Number;school;year;Class;sex;Birth Date;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;P1;P2;P3
278;GP;2017;DMAT/MAT/MAT1;F;29/07/2003;U;GT3;T;1;1;other;services;course;father;1;2;0;no;yes;no;no;yes;yes;no;no;4;3;4;1;2;5;4;20;9;11
279;GP;2017;DMAT/MAT/MAT1;M;04/03/2003;U;GT3;T;2;3;other;other;course;father;2;1;0;no;no;no;no;yes;yes;yes;no;5;2;2;1;1;2;2;1;10;14
280;GP;2017;DMAT/MAT/MAT1;M;11/10/1998;U;GT3;T;3;1;services;services;other;mother;1;1;3;no;no;no;no;no;no;yes;yes;5;4;5;5;5;1;12;18;15;4
281;GP;2017;DMAT/MAT/MAT1;M;24/07/2002;R;LE3;T;3;3;other;services;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;3;5;8;9;18;18
282;GP;2017;DMAT/MAT/MAT1;M;08/06/2004;U;GT3;T;0;2;other;other;other;mother;1;1;0;no;no;no;no;no;yes;yes;no;4;3;2;2;4;5;0;5;4;9
283;GP;2017;DMAT/MAT/MAT1;M;20/12/2002;U;GT3;T;3;2;services;other;course;mother;2;1;0;no;no;no;no;yes;no;yes;no;4;4;5;2;4;5;8;20;10;9
284;GP;2017;DMAT/MAT/MAT1;M;07/03/2004;U;GT3;T;3;3;at_home;other;reputation;other;3;2;1;yes;yes;no;no;no;yes;yes;no;5;3;3;1;3;2;4;13;14;16
285;GP;2017;DMAT/MAT/MAT1;M;12/09/2002;U;GT3;T;2;1;services;services;other;mother;1;1;2;no;no;no;no;no;no;yes;no;3;2;5;2;5;5;4;14;10;5
286;GP;2017;DMAT/MAT/MAT1;M;10/08/2004;R;GT3;T;2;1;other;other;course;mother;2;1;0;no;no;no;yes;no;yes;no;no;3;3;2;1;3;3;2;1;12;12
287;GP;2017;DMAT/MAT/MAT1;M;08/06/2003;R;GT3;T;2;1;other;other;course;mother;1;1;0;no;no;no;no;no;yes;yes;no;4;4;2;2;4;5;0;11;8;8
288;GP;2017;DMAT/MAT/MAT1;M;05/12/2003;U;LE3;T;1;1;health;other;course;mother;2;1;1;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;2;5;0;20;5;14
289;GP;2017;DMAT/MAT/MAT1;F;16/09/2002;U;LE3;A;2;1;other;other;course;mother;1;2;0;no;yes;no;no;no;yes;yes;yes;4;3;4;1;3;5;2;16;1;10
290;GP;2017;DMAT/MAT/MAT1;F;12/02/2003;U;LE3;T;4;2;teacher;services;reputation;mother;1;4;0;no;yes;no;yes;yes;yes;yes;no;4;2;3;1;1;4;2;7;15;20
291;GP;2017;DMAT/MAT/MAT1;F;21/08/2001;U;GT3;T;2;2;services;services;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;5;0;6;4;16
292;GP;2017;DMAT/MAT/MAT1;M;04/10/2002;U;LE3;T;2;1;services;other;course;mother;3;2;1;no;no;no;yes;no;no;yes;no;4;4;5;4;4;5;4;19;17;19
293;GP;2017;DMAT/MAT/MAT1;F;03/05/2003;R;GT3;T;4;2;other;other;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;3;5;2;4;3;1
294;GP;2017;DMAT/MAT/MAT1;F;15/06/2002;U;LE3;T;1;1;other;at_home;home;mother;1;3;0;no;yes;no;no;no;yes;no;no;4;4;3;2;3;3;4;4;2;12
295;GP;2017;DMAT/MAT/MAT1;F;10/07/2002;R;GT3;T;2;2;other;other;home;mother;1;2;0;yes;no;no;no;yes;yes;no;no;3;2;3;1;1;5;4;7;4;10
296;GP;2017;DMAT/MAT/MAT1;M;16/10/2001;U;LE3;A;4;3;services;at_home;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;1;1;1;1;4;14;16;16
297;GP;2017;DMAT/MAT/MAT1;M;07/11/2002;U;GT3;T;2;1;other;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;2;4;1;2;4;2;18;2;19
298;GP;2017;DMAT/MAT/MAT1;M;08/01/2003;R;GT3;T;2;2;other;services;other;mother;2;1;0;no;no;no;no;no;no;no;no;5;2;2;1;1;4;0;15;16;17
299;GP;2017;DMAT/MAT/MAT1;F;23/05/2003;U;LE3;T;2;2;services;services;course;father;1;4;0;no;no;no;yes;yes;yes;yes;yes;3;4;1;1;1;2;2;4;9;13
300;GP;2017;DMAT/MAT/MAT1;F;11/01/2000;R;GT3;T;2;1;other;other;course;other;2;2;0;no;yes;yes;yes;yes;no;yes;yes;1;2;3;1;2;2;8;14;19;15
301;GP;2017;DMAT/MAT/MAT1;F;21/09/2002;U;GT3;T;4;3;services;other;home;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;3;1;2;1;3;2;2;12;4;12
302;GP;2017;DMAT/MAT/MAT1;M;03/09/2002;U;GT3;T;4;3;teacher;other;course;mother;1;2;0;no;yes;no;no;no;yes;yes;no;4;3;2;1;1;3;2;11;12;3
303;GP;2017;DMAT/MAT/MAT1;M;19/07/2002;R;GT3;T;3;2;other;other;course;mother;1;3;0;no;no;no;yes;no;yes;no;no;5;3;2;1;1;3;2;7;15;5
304;GP;2017;DMAT/MAT/MAT1;F;18/01/2003;U;GT3;T;3;3;other;other;home;mother;1;3;0;no;no;no;yes;no;yes;no;no;3;2;3;1;1;4;2;15;6;1
305;GP;2017;DMAT/MAT/MAT1;F;24/07/2002;U;GT3;T;2;2;at_home;services;home;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;4;3;3;1;1;3;0;17;9;14
306;GP;2017;DMAT/MAT/MAT1;M;09/02/2003;U;GT3;T;2;2;other;other;home;father;2;1;0;no;no;no;no;yes;no;yes;no;4;4;4;2;3;4;8;8;14;20
307;GP;2017;DMAT/MAT/MAT1;M;14/09/2002;R;LE3;A;3;4;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;5;3;4;1;6;20;11;17
308;GP;2017;DMAT/MAT/MAT1;M;23/07/2003;U;GT3;T;3;1;services;other;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;4;4;3;4;5;0;20;2;3
309;GP;2017;DMAT/MAT/MAT1;F;25/04/2002;R;GT3;T;4;4;teacher;other;reputation;mother;2;2;0;no;no;no;yes;yes;yes;yes;no;4;3;4;2;2;4;8;19;11;4
310;GP;2017;DMAT/MAT/MAT1;M;22/10/2002;U;GT3;T;4;2;health;other;reputation;father;1;2;0;no;yes;no;yes;yes;yes;yes;yes;5;4;5;1;3;5;4;11;14;3
311;GP;2017;DMAT/MAT/MAT1;F;06/12/2002;R;GT3;T;2;1;other;other;reputation;mother;2;2;0;no;yes;no;no;yes;no;yes;yes;4;3;5;1;2;3;12;14;17;7
312;GP;2017;DMAT/MAT/MAT1;F;03/06/2001;U;GT3;T;3;3;other;services;home;other;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;5;3;3;5;16;7;3;18
313;GP;2017;DMAT/MAT/MAT1;F;27/05/2002;U;GT3;T;2;3;other;services;reputation;father;1;4;0;no;yes;no;yes;yes;yes;yes;yes;4;5;5;1;3;2;10;16;6;9
314;GP;2017;DMAT/MAT/MAT1;F;21/10/2002;U;LE3;T;1;1;other;other;home;mother;2;2;0;no;yes;no;no;no;yes;no;no;4;4;3;1;1;3;2;4;18;9
315;GP;2017;DMAT/MAT/MAT1;M;03/09/2003;R;GT3;T;1;2;at_home;at_home;home;mother;1;2;0;no;yes;no;yes;no;yes;no;yes;3;5;2;2;2;1;2;1;13;16
316;GP;2017;DMAT/MAT/MAT1;F;16/01/2002;U;GT3;T;2;1;other;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;2;5;1;2;1;8;12;20;2
317;GP;2017;DMAT/MAT/MAT1;F;22/07/2003;U;GT3;T;2;4;at_home;health;reputation;mother;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;1;1;6;10;12;12
318;GP;2017;DMAT/MAT/MAT1;F;01/04/2003;U;LE3;T;2;2;services;other;course;mother;2;2;0;yes;yes;no;no;yes;yes;yes;yes;4;4;4;2;3;5;6;8;13;12
319;GP;2017;DMAT/MAT/MAT1;F;27/02/2002;R;GT3;A;3;2;other;services;home;mother;2;2;0;no;no;no;no;no;no;yes;yes;4;1;1;1;1;5;15;9;6;20
320;GP;2017;DMAT/MAT/MAT1;M;08/08/2002;U;GT3;T;4;4;teacher;services;home;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;3;2;4;1;4;3;6;11;7;16
321;GP;2017;DMAT/MAT/MAT1;F;11/05/2002;U;GT3;T;4;4;health;health;reputation;father;1;2;1;yes;yes;no;yes;yes;yes;yes;yes;2;4;4;1;1;4;2;13;12;16
322;GP;2017;DMAT/MAT/MAT1;F;08/12/2003;U;GT3;T;2;2;other;services;reputation;father;3;3;0;no;yes;no;no;yes;yes;yes;yes;4;2;3;1;1;1;8;14;2;18
323;GP;2017;DMAT/MAT/MAT1;F;26/11/2001;R;GT3;T;3;2;services;services;reputation;father;1;2;1;yes;yes;no;no;yes;no;yes;no;3;3;3;4;3;3;0;7;16;8
324;GP;2017;DMAT/MAT/MAT1;M;16/10/2002;U;LE3;T;4;3;teacher;services;course;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;4;2;3;1;2;1;0;19;11;2
325;GP;2017;DMAT/MAT/MAT1;M;24/07/2002;U;GT3;T;1;2;at_home;other;home;other;2;1;0;no;no;no;no;no;no;yes;no;3;4;4;2;4;4;10;18;4;6
326;GP;2017;DMAT/MAT/MAT1;M;06/01/2003;U;LE3;A;4;1;services;other;home;mother;2;1;0;no;no;no;yes;yes;yes;yes;yes;4;5;4;2;4;5;22;2;20;16
327;GP;2017;DMAT/MAT/MAT1;M;07/10/2003;U;LE3;A;3;2;teacher;services;home;mother;1;1;0;no;no;no;no;yes;yes;yes;no;4;4;4;3;4;3;18;4;4;20
328;GP;2017;DMAT/MAT/MAT1;F;20/06/2002;R;LE3;T;1;1;at_home;other;reputation;mother;2;4;0;no;yes;no;yes;yes;yes;no;no;5;2;2;1;1;3;2;4;19;12
329;GP;2017;DMAT/MAT/MAT1;F;14/05/2002;U;GT3;T;1;1;other;other;home;mother;2;2;0;yes;no;no;yes;yes;yes;yes;no;5;4;4;1;1;4;0;6;13;14
330;GP;2017;DMAT/MAT/MAT1;F;25/03/2003;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;yes;no;no;no;yes;yes;no;5;4;5;1;2;5;12;5;20;9
331;GP;2017;DMAT/MAT/MAT1;F;30/11/2002;U;GT3;T;2;1;other;other;reputation;mother;2;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;1;1;1;5;10;9;7;7
332;GP;2017;DMAT/MAT/MAT1;M;02/05/2003;U;GT3;T;1;1;other;other;reputation;father;1;2;0;no;no;no;no;no;yes;yes;no;4;3;3;1;2;4;0;5;20;2
333;GP;2017;DMAT/MAT/MAT1;F;23/06/2002;U;GT3;T;2;2;at_home;at_home;other;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;2;2;0;8;18;20
334;GP;2017;DMAT/MAT/MAT1;F;22/01/2003;U;GT3;T;1;1;services;teacher;reputation;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;14;7;12
335;GP;2017;DMAT/MAT/MAT1;M;19/08/2002;U;GT3;T;2;1;services;services;reputation;mother;1;3;0;no;no;no;yes;yes;yes;yes;no;4;2;4;1;3;2;0;8;2;18
336;GP;2017;DMAT/MAT/MAT1;M;11/07/2002;U;LE3;A;4;4;teacher;teacher;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;3;1;1;2;0;11;18;16
337;GP;2017;DMAT/MAT/MAT1;M;06/03/2002;U;GT3;T;4;2;teacher;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;2;1;4;5;2;4;9;20
338;GP;2017;DMAT/MAT/MAT1;F;26/11/2003;U;GT3;T;4;3;health;services;reputation;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;4;2;2;1;2;3;0;8;10;17
339;GP;2017;DMAT/MAT/MAT1;F;07/08/2003;R;LE3;T;3;1;services;other;reputation;mother;2;4;0;no;yes;no;no;yes;yes;no;no;3;1;2;1;1;3;0;16;9;18
340;GP;2017;DMAT/MAT/MAT1;M;01/03/2002;R;LE3;T;3;2;services;other;reputation;mother;2;3;0;no;yes;no;yes;yes;yes;yes;no;5;4;2;1;1;4;0;4;19;7
341;GP;2017;DMAT/MAT/MAT1;M;27/11/2003;U;GT3;T;3;3;health;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;4;3;1;3;5;0;17;20;19
342;GP;2017;DMAT/MAT/MAT1;F;23/12/2001;U;GT3;T;4;4;health;other;reputation;other;2;2;0;no;yes;no;yes;yes;yes;yes;no;2;3;4;2;3;2;2;6;9;11
343;GP;2017;DMAT/MAT/MAT1;F;04/09/2002;U;LE3;T;4;3;other;other;home;other;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;4;5;1;2;2;0;16;10;13
344;GP;2017;DMAT/MAT/MAT1;F;20/04/2002;U;GT3;T;4;3;other;other;reputation;father;1;4;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;2;7;4
345;GP;2017;DMAT/MAT/MAT1;M;02/11/2002;U;LE3;T;4;4;teacher;teacher;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;yes;1;4;2;2;2;1;0;16;9;12
346;GP;2017;DMAT/MAT/MAT1;F;14/06/2002;U;LE3;A;4;4;health;other;home;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;4;2;4;1;1;4;0;2;20;15
347;GP;2017;DMAT/MAT/MAT1;M;16/03/2003;U;LE3;T;4;4;other;teacher;home;father;2;1;0;no;no;no;no;yes;yes;yes;no;4;1;1;2;2;5;0;12;20;9
348;GP;2017;DMAT/MAT/MAT1;F;19/06/2003;R;GT3;T;4;4;services;services;reputation;mother;2;3;0;no;yes;no;yes;yes;yes;yes;no;5;3;4;1;1;5;0;19;4;5
349;GP;2017;DMAT/MAT/MAT1;F;02/03/2003;U;GT3;T;4;2;other;other;reputation;mother;2;3;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;19;3;1
350;GP;2017;DMAT/MAT/MAT1;F;12/07/2003;U;GT3;T;3;2;health;health;reputation;father;1;4;0;no;yes;no;yes;no;yes;yes;no;5;2;2;1;2;5;0;7;12;8
351;GP;2017;DMAT/MAT/MAT1;M;10/04/2001;R;LE3;T;2;1;at_home;services;course;mother;2;3;1;no;no;no;yes;yes;yes;yes;yes;4;3;1;1;1;5;0;20;11;20
352;GP;2017;DMAT/MAT/MAT1;M;26/08/2000;U;GT3;A;3;2;services;other;course;other;1;1;2;no;no;no;yes;yes;yes;no;no;5;5;3;1;1;5;0;18;12;20
353;GP;2017;DMAT/MAT/MAT1;M;30/10/2001;R;GT3;T;3;3;other;services;reputation;father;1;2;0;no;no;no;yes;yes;yes;no;yes;4;5;3;1;2;5;0;14;14;6
354;GP;2017;DMAT/MAT/MAT1;F;01/02/2002;U;GT3;T;1;4;other;teacher;home;mother;1;2;0;yes;yes;no;no;no;yes;no;yes;3;4;4;1;2;5;2;18;3;19
355;GP;2017;DMAT/MAT/MAT1;F;25/05/2002;U;GT3;T;2;1;services;other;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;2;1;2;12;17;19
356;GP;2017;DMAT/MAT/MAT1;F;17/12/2003;U;GT3;T;2;3;other;other;course;father;2;2;0;no;no;no;yes;yes;yes;yes;yes;4;2;1;1;1;3;2;15;16;7
357;GP;2017;DMAT/MAT/MAT1;F;07/06/2003;R;GT3;T;4;4;teacher;teacher;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;4;4;4;1;1;5;2;15;18;5
358;GP;2017;DMAT/MAT/MAT1;F;06/02/2002;U;GT3;T;4;3;other;other;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;4;3;4;1;1;5;2;20;15;7
359;GP;2017;DMAT/MAT/MAT1;F;29/03/2002;U;LE3;T;4;3;health;services;course;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;3;2;4;1;4;1;8;7;4;19
360;GP;2017;DMAT/MAT/MAT1;F;04/09/2003;R;GT3;T;3;4;at_home;services;course;father;1;3;0;no;yes;no;yes;no;yes;yes;no;4;3;4;2;5;5;2;13;20;14
361;GP;2017;DMAT/MAT/MAT1;F;24/12/2002;U;GT3;T;3;3;at_home;other;course;father;1;2;0;no;yes;no;no;yes;yes;yes;no;4;1;4;1;1;3;8;5;7;18
362;GP;2017;DMAT/MAT/MAT1;M;19/04/2001;U;GT3;T;4;2;health;other;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;5;4;4;1;1;1;9;17;19;6
363;GP;2017;DMAT/MAT/MAT1;F;02/05/2002;U;GT3;T;4;4;teacher;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;4;4;3;3;5;0;15;2;18
364;GP;2017;DMAT/MAT/MAT1;F;18/11/2002;U;GT3;T;3;4;other;other;course;mother;1;1;0;no;yes;no;yes;yes;yes;yes;yes;5;4;4;1;1;1;4;17;3;15
365;GP;2017;DMAT/MAT/MAT1;F;07/03/2003;U;GT3;T;4;4;health;health;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;5;3;4;1;2;5;2;9;12;10
366;GP;2017;DMAT/MAT/MAT1;F;20/08/2003;U;GT3;A;4;3;services;services;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;2;2;1;2;5;14;20;16;8
367;GP;2017;DMAT/MAT/MAT1;F;11/05/2003;U;LE3;A;3;3;services;other;home;mother;1;2;0;yes;yes;no;no;yes;yes;yes;no;5;3;3;1;1;5;0;12;4;10
368;GP;2017;DMAT/MAT/MAT1;F;06/05/2003;U;LE3;T;2;1;other;other;home;father;1;2;0;no;no;no;yes;yes;yes;yes;no;4;2;3;2;2;2;2;11;20;20
369;GP;2017;DMAT/MAT/MAT1;M;14/12/2002;U;LE3;T;4;4;other;other;reputation;father;1;1;0;no;yes;no;no;yes;yes;yes;no;4;2;5;3;4;5;2;19;12;16
370;GP;2017;DMAT/MAT/MAT1;F;20/10/2001;U;GT3;T;1;1;other;other;course;other;3;3;0;no;no;no;yes;yes;no;no;yes;1;5;5;4;3;5;12;6;18;10
371;GP;2017;DMAT/MAT/MAT1;F;22/11/2001;U;LE3;A;1;1;other;other;course;other;3;2;2;no;yes;no;no;no;yes;yes;yes;5;3;4;1;1;4;2;12;12;12
372;GP;2017;DMAT/MAT/MAT1;F;19/12/2002;U;GT3;T;2;2;other;other;course;mother;1;1;0;no;yes;no;yes;yes;yes;yes;yes;4;3;5;2;4;5;2;1;17;8
373;GP;2017;DMAT/MAT/MAT1;F;16/02/2003;U;GT3;T;2;2;other;other;course;mother;1;2;0;no;yes;no;no;yes;yes;no;yes;4;2;2;1;1;3;4;4;17;4
374;GP;2017;DMAT/MAT/MAT1;F;24/02/2003;R;LE3;T;2;2;services;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;3;3;2;2;2;3;0;19;17;7
375;GP;2017;DMAT/MAT/MAT1;F;13/02/2003;U;GT3;T;3;1;services;services;course;father;1;3;0;no;yes;no;no;no;yes;yes;no;3;4;3;2;3;5;0;6;3;2
376;GP;2017;DMAT/MAT/MAT1;F;04/06/2003;U;LE3;T;0;2;at_home;at_home;home;father;2;3;0;no;no;no;no;yes;yes;yes;no;3;3;3;2;3;2;0;11;10;13
377;GP;2017;DMAT/MAT/MAT1;F;03/01/2002;U;GT3;T;1;1;other;other;home;mother;2;3;0;no;no;no;yes;yes;yes;yes;no;4;5;5;1;2;2;0;2;12;18
378;GP;2017;DMAT/MAT/MAT1;M;27/04/2002;U;GT3;T;4;4;other;other;course;mother;1;3;0;no;no;no;yes;yes;yes;yes;no;4;3;3;2;2;3;0;14;11;1
379;GP;2017;DMAT/MAT/MAT1;M;06/01/2003;U;GT3;T;3;3;other;services;reputation;mother;1;1;0;no;no;no;yes;no;yes;yes;no;4;3;5;3;5;5;0;13;5;19
380;GP;2017;DMAT/MAT/MAT1;M;06/05/2003;R;GT3;T;2;2;services;other;course;mother;4;1;0;no;yes;no;no;yes;yes;yes;no;4;4;5;5;5;4;2;15;14;15
381;GP;2017;DMAT/MAT/MAT1;F;23/02/2003;U;GT3;T;4;4;teacher;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;4;4;1;3;4;0;17;6;9
382;GP;2017;DMAT/MAT/MAT1;F;23/09/2003;U;GT3;T;4;4;teacher;teacher;course;mother;2;3;0;no;yes;no;no;no;yes;yes;yes;4;3;3;1;2;4;4;20;17;9
383;GP;2017;DMAT/MAT/MAT1;F;15/08/2003;U;GT3;T;3;3;at_home;other;course;mother;1;1;0;no;yes;yes;yes;yes;yes;yes;no;4;2;5;2;5;5;2;6;7;10
384;GP;2017;DMAT/MAT/MAT1;M;14/12/2002;U;LE3;T;2;2;other;other;course;mother;1;4;0;no;yes;yes;yes;yes;yes;yes;no;4;5;5;2;4;5;0;5;12;13
385;GP;2017;DMAT/MAT/MAT1;M;18/06/2001;R;GT3;T;3;2;at_home;services;home;other;1;1;0;no;yes;no;no;no;yes;no;yes;5;3;4;2;2;5;0;10;14;6
386;GP;2017;DMAT/MAT/MAT1;F;04/11/2002;U;GT3;T;2;2;at_home;other;course;mother;4;2;0;no;no;no;yes;yes;yes;no;yes;4;2;5;1;1;2;2;9;2;11
387;GP;2017;DMAT/MAT/MAT1;F;02/01/2003;R;GT3;T;2;4;at_home;other;course;father;1;3;0;no;yes;no;no;yes;yes;yes;yes;4;4;3;1;1;5;0;4;6;17
388;GP;2017;DMAT/MAT/MAT1;M;10/04/2002;U;GT3;T;2;2;other;other;reputation;mother;1;1;0;no;no;no;no;no;yes;yes;no;5;4;2;1;2;5;6;17;2;7
389;GP;2017;DMAT/MAT/MAT1;F;12/09/2002;U;GT3;T;3;3;services;services;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;3;4;1;1;4;8;17;7;7
390;GP;2017;DMAT/MAT/MAT1;F;02/02/2002;U;LE3;T;2;2;other;other;home;other;1;2;0;no;no;no;yes;no;yes;yes;yes;4;3;3;1;1;2;0;16;6;14
391;GP;2017;DMAT/MAT/MAT1;F;30/08/2002;R;GT3;T;2;2;at_home;other;course;mother;2;4;0;no;no;no;yes;yes;yes;no;no;4;4;4;1;1;4;6;5;14;1
392;GP;2017;DMAT/MAT/MAT1;F;15/02/2003;U;GT3;T;3;4;services;other;course;mother;1;3;0;no;no;no;no;yes;yes;yes;no;4;4;5;1;3;5;8;20;19;14
393;GP;2017;DMAT/MAT/MAT1;F;15/02/2003;U;GT3;T;3;2;other;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;2;2;3;2;0;4;11;6
394;GP;2017;DMAT/MAT/MAT1;F;22/02/2002;U;LE3;T;3;3;services;services;home;mother;1;4;0;no;yes;no;no;yes;yes;yes;no;5;3;3;1;1;1;4;12;15;2
395;GP;2017;DMAT/MAT/MAT1;F;28/01/2003;R;GT3;A;3;2;other;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;3;2;3;2;0;14;11;8
396;GP;2017;DMAT/MAT/MAT1;M;24/04/2002;U;GT3;T;4;4;teacher;services;home;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;2;2;2;0;1;20;1
397;GP;2017;DMAT/MAT/MAT1;M;15/09/2002;U;LE3;T;3;4;services;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;3;1;3;5;6;19;14;19
398;GP;2017;DMAT/MAT/MAT1;F;27/10/2003;U;GT3;A;2;2;at_home;at_home;home;father;1;2;0;no;yes;no;no;yes;yes;yes;yes;3;3;1;1;2;4;18;6;1;9
399;GP;2017;DMAT/MAT/MAT1;F;24/07/2002;U;GT3;T;2;3;at_home;other;course;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;2;3;0;7;15;1
400;GP;2017;DMAT/MAT/MAT1;F;20/12/2002;U;GT3;T;3;2;other;services;other;mother;1;3;0;no;no;no;no;yes;yes;yes;yes;5;4;3;2;3;1;4;3;12;10
401;GP;2017;DMAT/MAT/MAT1;M;31/12/2001;R;GT3;T;4;3;teacher;services;course;mother;1;3;0;no;no;no;no;yes;yes;yes;yes;5;3;2;1;2;4;4;16;11;8
402;GP;2017;DMAT/MAT/MAT1;M;30/10/2002;U;GT3;T;4;3;teacher;other;course;mother;1;3;0;no;yes;no;no;yes;yes;yes;yes;5;4;5;2;3;5;0;11;10;3
403;GP;2017;DMAT/MAT/MAT1;F;27/06/2003;U;GT3;T;4;3;health;other;reputation;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;4;4;3;1;3;4;0;11;7;18
404;GP;2017;DMAT/MAT/MAT1;F;28/09/2003;U;GT3;T;2;1;services;other;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;4;2;2;1;10;20;20;15
405;GP;2017;DMAT/MAT/MAT1;F;15/02/2003;U;GT3;T;2;1;services;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;5;2;4;4;4;10;8;12
406;GP;2017;DMAT/MAT/MAT1;F;04/04/2001;U;LE3;A;2;3;at_home;other;home;other;2;1;1;no;no;no;no;yes;no;yes;no;2;2;3;3;4;5;16;7;20;20
407;GP;2017;DMAT/MAT/MAT1;F;19/03/2003;U;GT3;T;3;1;other;at_home;home;mother;1;1;1;no;yes;yes;no;yes;yes;yes;yes;4;1;2;1;1;3;6;14;10;18
408;GP;2017;DMAT/MAT/MAT1;F;17/09/1999;U;LE3;T;4;4;other;other;reputation;other;1;3;2;no;no;yes;yes;yes;yes;yes;no;3;3;2;1;1;5;0;16;17;10
409;GP;2017;DMAT/MAT/MAT1;M;23/09/2002;U;LE3;T;2;2;services;services;reputation;mother;1;2;0;no;yes;no;yes;no;no;yes;no;4;4;4;1;3;3;11;15;2;15
410;GP;2017;DMAT/MAT/MAT1;M;26/03/2002;U;LE3;A;3;4;other;other;reputation;other;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;5;1;4;2;9;2;17;17
411;GP;2017;DMAT/MAT/MAT1;F;22/02/2003;U;GT3;T;2;2;services;services;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;3;4;0;10;20;9
412;GP;2017;DMAT/MAT/MAT1;M;07/08/2003;U;LE3;A;4;4;health;other;reputation;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;4;4;2;1;2;4;2;4;14;14
413;GP;2017;DMAT/MAT/MAT1;F;24/10/2002;U;LE3;T;4;2;teacher;other;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;2;1;1;3;0;19;15;9
414;GP;2017;DMAT/MAT/MAT1;M;15/04/1999;R;LE3;T;1;1;at_home;other;course;other;2;2;2;no;yes;no;yes;yes;no;yes;yes;5;3;3;5;2;4;21;4;11;3
415;GP;2017;DMAT/MAT/MAT1;F;17/08/2000;R;GT3;T;1;1;other;other;reputation;other;2;3;0;no;no;no;no;yes;yes;yes;yes;3;2;2;1;3;3;8;1;9;1
416;GP;2017;DMAT/MAT/MAT1;F;13/05/2001;U;GT3;T;4;4;teacher;other;home;other;1;1;1;no;yes;no;no;yes;yes;yes;yes;3;2;5;4;4;5;5;18;7;9
